TransactionID,AccountID,DeviceID,IPAddress,MerchantID,TransactionDate,Amount,TransactionType,Channel,CustomerAge,CustomerGender,LoginAttempts,AccountBalance,TransactionDuration,IsFraud
TXN001526,ACC2712,DEV281,216.177.211.251,MER56,2024-02-01 18:30:00,335.88,Transfer,Web,25.0,Male,4,16507.9,298.0,0
TXN001527,ACC5703,DEV983,16.241.115.75,MER30,2024-02-01 19:00:00,259.93,Transfer,Mobile,63.0,Male,1,93065.54,175.0,0
TXN001528,ACC7563,DEV635,205.108.233.38,MER65,2024-02-01 19:30:00,16.31,Withdrawal,POS,36.0,Female,1,55658.99,36.0,1
TXN001529,ACC6631,DEV640,89.173.223.253,MER75,2024-02-01 20:00:00,38.71,Deposit,Mobile,68.0,Male,5,49347.71,267.0,0
TXN001530,ACC2394,DEV270,216.111.46.171,MER68,2024-02-01 20:30:00,0.47,Withdrawal,Web,25.0,Male,1,43752.1,219.0,0
TXN001531,ACC5732,DEV508,137.231.241.214,MER16,2024-02-01 21:00:00,54.26,Deposit,Web,51.0,Male,2,56876.83,50.0,0
TXN001532,ACC4714,DEV839,128.177.76.187,MER58,2024-02-01 21:30:00,17.25,Payment,Web,74.0,Female,3,2733.47,193.0,0
TXN001533,ACC1529,DEV477,251.223.241.14,MER25,2024-02-01 22:00:00,96.02,Withdrawal,Web,21.0,Male,3,99013.59,278.0,0
TXN001534,ACC3958,DEV287,36.240.62.68,MER26,2024-02-01 22:30:00,169.57,Transfer,ATM,48.0,Male,2,55973.68,75.0,0
TXN001535,ACC8904,DEV957,214.207.168.73,MER93,2024-02-01 23:00:00,311.32,Deposit,POS,55.0,Male,1,4001.9,92.0,0
TXN001536,ACC4591,DEV329,24.209.48.145,MER96,2024-02-01 23:30:00,207.48,Withdrawal,ATM,20.0,Female,1,59202.77,265.0,0
TXN001537,ACC7895,DEV932,7.3.89.196,MER84,2024-02-02 00:00:00,418.52,Withdrawal,Web,52.0,Male,1,43989.34,186.0,0
TXN001538,ACC1525,DEV951,60.54.15.226,MER43,2024-02-02 00:30:00,8.31,Deposit,POS,36.0,Female,4,2891.75,26.0,1
TXN001539,ACC7477,DEV218,218.209.28.150,MER42,2024-02-02 01:00:00,1.84,Payment,POS,60.0,Female,4,92480.66,78.0,0
TXN001540,ACC1001,DEV255,245.13.78.176,MER35,2024-02-02 01:30:00,162.41,Payment,Mobile,46.0,Male,2,1551.4,94.0,0
TXN001541,ACC1374,DEV883,33.152.20.144,MER75,2024-02-02 02:00:00,51.24,Payment,Web,27.0,Female,2,57998.23,170.0,0
TXN001542,ACC5648,DEV786,23.56.234.208,MER72,2024-02-02 02:30:00,43.85,Payment,ATM,29.0,Female,2,96198.18,238.0,0
TXN001543,ACC3365,DEV564,186.141.92.19,MER96,2024-02-02 03:00:00,60.27,Deposit,Mobile,63.0,Male,2,24141.65,133.0,0
TXN001544,ACC2525,DEV203,158.18.180.102,MER50,2024-02-02 03:30:00,47.16,Transfer,POS,47.0,Male,3,25790.82,296.0,1
TXN001545,ACC2646,DEV703,184.76.209.150,MER95,2024-02-02 04:00:00,107.44,Withdrawal,ATM,47.0,Male,2,542.1,99.0,0
TXN001546,ACC1013,DEV797,190.237.32.230,MER67,2024-02-02 04:30:00,87.01,Withdrawal,Web,35.0,Male,2,7101.94,32.0,0
TXN001547,ACC5599,DEV894,232.17.72.160,MER88,2024-02-02 05:00:00,107.75,Payment,ATM,41.0,Female,4,4966.4,39.0,1
TXN001548,ACC3278,DEV601,160.188.181.16,MER19,2024-02-02 05:30:00,167.54,Deposit,ATM,,Female,4,82354.3,,1
TXN001549,ACC4155,DEV792,19.218.69.226,MER24,2024-02-02 06:00:00,73.44,Transfer,ATM,26.0,Male,1,83755.39,129.0,0
TXN001550,ACC9321,DEV781,120.100.33.83,MER51,2024-02-02 06:30:00,43.41,Transfer,Mobile,64.0,Male,1,72806.66,83.0,0
TXN001551,ACC4814,DEV798,153.195.73.201,MER66,2024-02-02 07:00:00,27.26,Withdrawal,POS,41.0,Male,5,35598.13,65.0,0
TXN001552,ACC4216,DEV274,88.84.10.90,MER96,2024-02-02 07:30:00,64.5,Payment,ATM,43.0,Female,5,82214.82,221.0,1
TXN001553,ACC9219,DEV833,144.217.188.252,MER26,2024-02-02 08:00:00,203.11,Withdrawal,POS,20.0,Male,2,54207.56,286.0,0
TXN001554,ACC3113,DEV844,222.126.112.79,MER69,2024-02-02 08:30:00,212.02,Withdrawal,Mobile,40.0,Female,1,30778.87,167.0,0
TXN001555,ACC5356,DEV773,7.15.226.249,MER18,2024-02-02 09:00:00,164.9,Transfer,Web,28.0,Female,1,44009.04,61.0,0
TXN001556,ACC6543,DEV520,16.167.253.11,MER45,2024-02-02 09:30:00,39.99,Deposit,Web,27.0,Female,1,7043.89,195.0,0
TXN001557,ACC5555,DEV233,35.240.20.177,MER82,2024-02-02 10:00:00,133.04,Transfer,ATM,67.0,Female,2,94518.41,136.0,1
TXN001558,ACC8062,DEV490,171.227.239.16,MER89,2024-02-02 10:30:00,126.84,Withdrawal,Mobile,53.0,Male,1,62102.08,46.0,0
TXN001559,ACC4374,DEV835,32.40.133.215,MER45,2024-02-02 11:00:00,99.32,Payment,Web,30.0,Male,2,73257.8,177.0,1
TXN001560,ACC7430,DEV600,27.147.152.65,MER57,2024-02-02 11:30:00,119.77,Payment,Mobile,46.0,Male,2,67820.05,171.0,0
TXN001561,ACC4466,DEV764,137.91.180.60,MER60,2024-02-02 12:00:00,101.53,Deposit,Mobile,55.0,Female,2,66941.12,254.0,1
TXN001562,ACC4081,DEV132,166.2.211.197,MER79,2024-02-02 12:30:00,125.02,Deposit,ATM,70.0,Female,2,2217.47,197.0,0
TXN001563,ACC1629,DEV154,103.224.54.0,MER83,2024-02-02 13:00:00,188.56,Deposit,ATM,30.0,Male,5,52774.44,282.0,0
TXN001564,ACC1269,DEV618,101.197.44.225,MER89,2024-02-02 13:30:00,17.42,Withdrawal,Mobile,74.0,Female,1,82260.17,242.0,1
TXN001565,ACC6724,DEV855,175.206.236.25,MER77,2024-02-02 14:00:00,207.72,Withdrawal,Mobile,43.0,Female,1,4929.63,234.0,0
TXN001566,ACC6897,DEV924,121.141.249.181,MER31,2024-02-02 14:30:00,21.91,Deposit,ATM,37.0,Female,5,95638.49,169.0,0
TXN001567,ACC4432,DEV737,199.45.254.121,MER86,2024-02-02 15:00:00,10.34,Payment,Mobile,22.0,Male,1,42703.89,247.0,0
TXN001568,ACC7276,DEV111,31.215.58.222,MER89,2024-02-02 15:30:00,559.95,Payment,ATM,37.0,Male,1,29344.6,94.0,0
TXN001569,ACC6895,DEV627,29.105.223.16,MER15,2024-02-02 16:00:00,471.95,Payment,POS,31.0,Male,5,53416.23,183.0,1
TXN001570,ACC8115,DEV819,142.231.163.185,MER35,2024-02-02 16:30:00,9.35,Withdrawal,Mobile,62.0,Female,2,80220.81,62.0,0
TXN001571,ACC7656,DEV654,240.23.108.190,MER84,2024-02-02 17:00:00,87.85,Transfer,ATM,31.0,Male,1,47738.13,267.0,0
TXN001572,ACC1575,DEV472,246.90.24.186,MER97,2024-02-02 17:30:00,30.91,Payment,Mobile,25.0,Male,5,64688.01,140.0,0
TXN001573,ACC8029,DEV583,32.115.81.109,MER12,2024-02-02 18:00:00,99.64,Payment,ATM,65.0,Male,1,50241.48,242.0,0
TXN001574,ACC7099,DEV746,146.36.25.136,MER61,2024-02-02 18:30:00,265.95,Payment,Mobile,30.0,Female,4,63311.59,247.0,0
TXN001575,ACC4192,DEV327,252.226.63.71,MER83,2024-02-02 19:00:00,451.21,Deposit,Web,41.0,Female,3,14234.08,155.0,0
TXN001576,ACC4178,DEV722,148.181.105.85,MER69,2024-02-02 19:30:00,150.87,Withdrawal,Web,32.0,Female,1,4347.01,251.0,0
TXN001577,ACC7052,DEV406,211.157.52.91,MER72,2024-02-02 20:00:00,65.52,Deposit,Mobile,68.0,Female,1,14121.69,223.0,1
TXN001578,ACC3734,DEV556,99.234.190.10,MER74,2024-02-02 20:30:00,138.7,Deposit,Web,18.0,Female,1,28940.9,13.0,0
TXN001579,ACC7116,DEV259,31.176.239.230,MER61,2024-02-02 21:00:00,56.1,Transfer,Mobile,39.0,Male,2,25708.93,298.0,0
TXN001580,ACC4568,DEV430,100.221.86.146,MER85,2024-02-02 21:30:00,360.9,Deposit,Mobile,51.0,Male,1,61709.95,17.0,0
TXN001581,ACC3203,DEV875,140.14.158.170,MER23,2024-02-02 22:00:00,306.5,Transfer,POS,67.0,Female,2,45861.0,267.0,0
TXN001582,ACC2390,DEV324,101.164.206.28,MER98,2024-02-02 22:30:00,122.55,Deposit,POS,68.0,Female,1,4361.79,229.0,0
TXN001583,ACC2742,DEV828,114.106.153.107,MER81,2024-02-02 23:00:00,58.91,Payment,Web,57.0,Male,1,3969.16,235.0,0
TXN001584,ACC2925,DEV603,130.83.14.243,MER77,2024-02-02 23:30:00,52.09,Withdrawal,POS,20.0,Female,1,9513.51,182.0,0
TXN001585,ACC1619,DEV555,132.213.49.165,MER37,2024-02-03 00:00:00,5.1,Deposit,POS,72.0,Female,3,35631.58,251.0,1
TXN001586,ACC2274,DEV144,23.58.89.114,MER80,2024-02-03 00:30:00,253.78,Transfer,Mobile,43.0,Female,5,1115.2,71.0,0
TXN001587,ACC1956,DEV313,75.155.247.193,MER19,2024-02-03 01:00:00,89.78,Withdrawal,ATM,31.0,Female,1,49651.73,161.0,0
TXN001588,ACC2939,DEV158,123.135.156.138,MER66,2024-02-03 01:30:00,58.99,Transfer,Mobile,58.0,Female,1,36386.63,169.0,1
TXN001589,ACC4953,DEV743,229.17.182.253,MER75,2024-02-03 02:00:00,95.55,Payment,POS,25.0,Male,2,55766.41,188.0,0
TXN001590,ACC1968,DEV715,50.141.117.201,MER59,2024-02-03 02:30:00,256.17,Deposit,Mobile,66.0,Male,4,72222.11,212.0,1
TXN001591,ACC1281,DEV294,227.136.226.138,MER23,2024-02-03 03:00:00,19.96,Withdrawal,Web,72.0,Female,1,25471.8,20.0,0
TXN001592,ACC7262,DEV588,191.107.203.66,MER25,2024-02-03 03:30:00,292.43,Payment,ATM,72.0,Female,2,16129.82,245.0,0
TXN001593,ACC2058,DEV256,181.166.77.183,MER63,2024-02-03 04:00:00,341.7,Deposit,POS,73.0,Male,1,28166.33,234.0,0
TXN001594,ACC5293,DEV709,156.74.38.24,MER52,2024-02-03 04:30:00,439.8,Deposit,POS,33.0,Female,1,675.44,22.0,0
TXN001595,ACC6178,DEV325,21.137.170.14,MER51,2024-02-03 05:00:00,76.0,Transfer,Mobile,59.0,Male,2,12441.29,151.0,0
TXN001596,ACC7980,DEV511,211.47.85.148,MER90,2024-02-03 05:30:00,36.72,Transfer,Mobile,38.0,Female,4,,248.0,0
TXN001597,ACC2229,DEV304,188.115.235.223,MER31,2024-02-03 06:00:00,70.17,Payment,Mobile,27.0,Male,1,22669.28,55.0,0
TXN001598,ACC5585,DEV178,50.150.140.68,MER77,2024-02-03 06:30:00,60.73,Transfer,Mobile,74.0,Male,1,99432.81,263.0,0
TXN001599,ACC9467,DEV223,4.219.77.199,MER28,2024-02-03 07:00:00,29.07,Payment,POS,42.0,Female,1,17199.24,242.0,0
TXN001600,ACC3740,DEV570,9.120.114.162,MER75,2024-02-03 07:30:00,140.19,Payment,Mobile,73.0,Female,3,78982.79,250.0,0
TXN001601,ACC3289,DEV317,101.148.185.145,MER48,2024-02-03 08:00:00,97.12,Payment,POS,55.0,Male,2,70651.92,53.0,1
TXN001602,ACC2239,DEV615,97.199.242.240,MER82,2024-02-03 08:30:00,301.15,Transfer,Mobile,39.0,Female,4,32552.15,288.0,0
TXN001603,ACC6370,DEV701,81.42.94.225,MER28,2024-02-03 09:00:00,4.9,Withdrawal,ATM,66.0,Male,3,33408.54,42.0,1
TXN001604,ACC1125,DEV203,6.213.205.66,MER25,2024-02-03 09:30:00,154.87,Payment,ATM,65.0,Female,1,56573.38,288.0,0
TXN001605,ACC8473,DEV492,140.99.11.236,MER63,2024-02-03 10:00:00,215.92,Withdrawal,Mobile,64.0,Female,2,85311.22,36.0,0
TXN001606,ACC6342,DEV730,66.1.142.150,MER34,2024-02-03 10:30:00,213.75,Deposit,Mobile,71.0,Female,1,38925.6,247.0,0
TXN001607,ACC8351,DEV744,157.80.223.134,MER27,2024-02-03 11:00:00,325.83,Transfer,Web,63.0,Male,1,6587.4,45.0,0
TXN001608,ACC7638,DEV923,222.155.141.171,MER32,2024-02-03 11:30:00,195.86,Transfer,ATM,21.0,Male,4,37754.71,296.0,1
TXN001609,ACC7570,DEV707,158.208.159.237,MER94,2024-02-03 12:00:00,394.27,Withdrawal,POS,21.0,Female,4,21127.61,107.0,0
TXN001610,ACC4249,DEV533,70.114.87.5,MER20,2024-02-03 12:30:00,60.67,Deposit,ATM,47.0,Male,1,93951.1,296.0,0
TXN001611,ACC8595,DEV430,27.81.87.228,MER48,2024-02-03 13:00:00,104.94,Deposit,POS,19.0,Female,1,69878.8,111.0,0
TXN001612,ACC7294,DEV242,120.23.101.33,MER77,2024-02-03 13:30:00,2.13,Payment,Mobile,46.0,Male,1,5557.85,250.0,0
TXN001613,ACC7527,DEV899,168.46.206.202,MER34,2024-02-03 14:00:00,1.05,Transfer,ATM,60.0,Female,2,29652.36,91.0,0
TXN001614,ACC6757,DEV639,214.245.23.64,MER72,2024-02-03 14:30:00,41.19,Deposit,ATM,53.0,Male,1,5496.49,70.0,0
TXN001615,ACC2969,DEV377,18.43.75.56,MER39,2024-02-03 15:00:00,15.94,Deposit,Web,38.0,Male,4,83086.66,142.0,0
TXN001616,ACC1891,DEV332,107.155.231.123,MER54,2024-02-03 15:30:00,45.21,Payment,Web,38.0,Male,1,90676.49,204.0,0
TXN001617,ACC5470,DEV628,199.150.212.161,MER70,2024-02-03 16:00:00,29.23,Payment,ATM,65.0,Male,3,11671.82,97.0,0
TXN001618,ACC8175,DEV670,139.213.233.162,MER60,2024-02-03 16:30:00,4.34,Withdrawal,ATM,38.0,Male,3,44308.86,282.0,0
TXN001619,ACC9320,DEV189,116.92.41.27,MER18,2024-02-03 17:00:00,360.04,Transfer,ATM,21.0,Male,1,93222.39,24.0,0
TXN001620,ACC7812,DEV591,123.209.205.209,MER85,2024-02-03 17:30:00,1.24,Deposit,POS,18.0,Female,3,14948.56,293.0,0
TXN001621,ACC8519,DEV298,220.23.135.105,MER11,2024-02-03 18:00:00,199.82,Withdrawal,Mobile,43.0,Female,1,29544.41,94.0,1
TXN001622,ACC5612,DEV461,118.236.52.199,MER14,2024-02-03 18:30:00,24.76,Transfer,Web,73.0,Male,1,30775.33,54.0,0
TXN001623,ACC2198,DEV540,132.218.99.4,MER71,2024-02-03 19:00:00,364.95,Withdrawal,Mobile,68.0,Female,5,3490.8,14.0,0
TXN001624,ACC6238,DEV125,225.48.97.29,MER78,2024-02-03 19:30:00,334.95,Transfer,Web,19.0,Male,1,4109.19,83.0,0
TXN001625,ACC7089,DEV124,72.102.62.174,MER61,2024-02-03 20:00:00,159.15,Transfer,Web,26.0,Female,5,95302.89,41.0,0
TXN001626,ACC7257,DEV493,26.184.36.225,MER95,2024-02-03 20:30:00,167.32,Deposit,Web,72.0,Female,4,57323.71,63.0,0
TXN001627,ACC8705,DEV606,7.126.167.91,MER14,2024-02-03 21:00:00,0.8,Transfer,ATM,74.0,Female,2,31011.51,92.0,0
TXN001628,ACC4719,DEV400,167.189.102.219,MER68,2024-02-03 21:30:00,628.68,Payment,Web,62.0,Female,2,38178.13,108.0,0
TXN001629,ACC1302,DEV438,206.52.241.229,MER77,2024-02-03 22:00:00,315.35,Deposit,Mobile,35.0,Male,4,71626.87,281.0,0
TXN001630,ACC1986,DEV366,132.233.209.107,MER18,2024-02-03 22:30:00,338.22,Payment,Web,65.0,Female,5,36968.46,108.0,0
TXN001631,ACC5440,DEV560,112.152.6.229,MER31,2024-02-03 23:00:00,161.49,Withdrawal,Mobile,65.0,Female,1,23162.16,258.0,0
TXN001632,ACC5909,DEV792,156.196.66.107,MER36,2024-02-03 23:30:00,63.42,Withdrawal,Web,74.0,Female,3,10632.82,234.0,1
TXN001633,ACC4072,DEV555,223.110.233.249,MER19,2024-02-04 00:00:00,336.15,Transfer,Web,59.0,Male,1,73028.83,41.0,1
TXN001634,ACC4124,DEV459,148.82.239.123,MER89,2024-02-04 00:30:00,51.69,Transfer,ATM,58.0,Female,4,18466.22,146.0,0
TXN001635,ACC9125,DEV167,139.103.66.214,MER70,2024-02-04 01:00:00,124.07,Payment,Mobile,28.0,Male,2,,47.0,0
TXN001636,ACC4291,DEV962,7.150.188.198,MER60,2024-02-04 01:30:00,15.76,Payment,Web,42.0,Male,1,42981.97,120.0,0
TXN001637,ACC5033,DEV511,110.33.105.146,MER19,2024-02-04 02:00:00,382.57,Payment,Web,43.0,Female,1,4437.31,88.0,0
TXN001638,ACC6105,DEV590,58.8.47.114,MER15,2024-02-04 02:30:00,22.76,Withdrawal,Mobile,53.0,Male,3,96517.31,263.0,0
TXN001639,ACC1703,DEV932,210.40.47.172,MER71,2024-02-04 03:00:00,38.21,Payment,Web,59.0,Female,2,62915.65,91.0,0
TXN001640,ACC9133,DEV148,234.24.115.77,MER14,2024-02-04 03:30:00,122.51,Deposit,POS,52.0,Female,5,15693.33,295.0,0
TXN001641,ACC1574,DEV786,108.24.146.38,MER79,2024-02-04 04:00:00,216.65,Deposit,ATM,55.0,Female,4,17659.18,100.0,1
TXN001642,ACC6704,DEV663,119.78.79.26,MER72,2024-02-04 04:30:00,144.88,Withdrawal,Mobile,20.0,Female,4,57197.93,259.0,1
TXN001643,ACC8848,DEV201,104.73.190.67,MER65,2024-02-04 05:00:00,39.62,Payment,ATM,58.0,Female,4,35978.29,140.0,0
TXN001644,ACC6208,DEV315,243.146.254.27,MER68,2024-02-04 05:30:00,0.14,Payment,POS,52.0,Female,5,77539.54,252.0,1
TXN001645,ACC7924,DEV537,213.122.238.205,MER72,2024-02-04 06:00:00,212.3,Transfer,POS,67.0,Female,1,54807.75,96.0,0
TXN001646,ACC4828,DEV799,161.239.137.82,MER98,2024-02-04 06:30:00,632.04,Deposit,POS,57.0,Male,1,43616.72,251.0,0
TXN001647,ACC4230,DEV668,30.21.2.100,MER68,2024-02-04 07:00:00,249.04,Withdrawal,Mobile,39.0,Male,1,96316.53,262.0,0
TXN001648,ACC1488,DEV658,105.209.202.175,MER60,2024-02-04 07:30:00,92.49,Payment,POS,25.0,Female,1,39377.54,191.0,0
TXN001649,ACC8114,DEV258,2.203.53.5,MER59,2024-02-04 08:00:00,351.15,Transfer,Mobile,32.0,Female,4,40360.79,128.0,0
TXN001650,ACC4173,DEV588,107.250.167.235,MER13,2024-02-04 08:30:00,79.11,Withdrawal,Mobile,62.0,Male,1,66744.36,264.0,1
TXN001651,ACC2667,DEV785,221.122.221.1,MER57,2024-02-04 09:00:00,111.65,Withdrawal,Web,24.0,Female,1,81043.12,173.0,0
TXN001652,ACC5114,DEV341,201.110.1.92,MER41,2024-02-04 09:30:00,97.26,Deposit,Mobile,36.0,Male,3,62808.39,115.0,0
TXN001653,ACC4553,DEV893,225.201.225.235,MER60,2024-02-04 10:00:00,89.03,Payment,POS,57.0,Male,3,70011.72,294.0,0
TXN001654,ACC8761,DEV852,183.199.100.245,MER61,2024-02-04 10:30:00,223.88,Withdrawal,Mobile,59.0,Female,2,37606.69,91.0,0
TXN001655,ACC2000,DEV981,188.96.110.5,MER83,2024-02-04 11:00:00,112.23,Transfer,Mobile,34.0,Female,1,48209.94,17.0,0
TXN001656,ACC2388,DEV104,236.126.103.236,MER43,2024-02-04 11:30:00,57.13,Transfer,ATM,18.0,Male,2,20104.99,267.0,0
TXN001657,ACC6450,DEV695,147.223.154.0,MER45,2024-02-04 12:00:00,44.79,Withdrawal,POS,62.0,Male,5,68184.53,292.0,0
TXN001658,ACC4712,DEV919,235.243.32.253,MER79,2024-02-04 12:30:00,5.77,Transfer,Mobile,46.0,Female,5,22534.47,27.0,0
TXN001659,ACC2367,DEV460,40.31.196.16,MER52,2024-02-04 13:00:00,131.27,Withdrawal,Web,30.0,Female,3,625.05,204.0,0
TXN001660,ACC9189,DEV558,126.7.56.41,MER25,2024-02-04 13:30:00,39.2,Transfer,Mobile,73.0,Male,3,93409.33,246.0,0
TXN001661,ACC1454,DEV347,98.136.119.86,MER68,2024-02-04 14:00:00,24.05,Withdrawal,Mobile,65.0,Male,3,30948.52,243.0,0
TXN001662,ACC3772,DEV665,163.241.198.206,MER62,2024-02-04 14:30:00,159.12,Withdrawal,ATM,46.0,Male,1,20064.89,169.0,0
TXN001663,ACC4726,DEV772,181.53.83.241,MER28,2024-02-04 15:00:00,171.48,Withdrawal,POS,58.0,Female,2,27180.6,230.0,0
TXN001664,ACC8232,DEV521,25.66.251.189,MER98,2024-02-04 15:30:00,209.24,Transfer,POS,59.0,Female,4,33379.55,180.0,1
TXN001665,ACC5806,DEV837,183.173.151.225,MER50,2024-02-04 16:00:00,105.05,Withdrawal,Web,23.0,Female,4,47717.37,33.0,0
TXN001666,ACC3190,DEV114,46.21.138.175,MER90,2024-02-04 16:30:00,336.72,Deposit,Web,22.0,Male,1,7400.49,169.0,1
TXN001667,ACC3875,DEV835,8.38.234.162,MER56,2024-02-04 17:00:00,413.14,Withdrawal,Web,51.0,Male,1,5740.98,27.0,1
TXN001668,ACC6592,DEV672,49.45.37.135,MER63,2024-02-04 17:30:00,247.05,Payment,Mobile,28.0,Female,3,29644.62,298.0,1
TXN001669,ACC2440,DEV221,54.164.218.91,MER64,2024-02-04 18:00:00,151.42,Payment,Mobile,26.0,Male,4,29928.73,48.0,0
TXN001670,ACC9927,DEV376,40.33.95.78,MER28,2024-02-04 18:30:00,54.3,Deposit,Web,55.0,Male,2,12205.8,265.0,0
TXN001671,ACC7059,DEV657,236.126.16.160,MER71,2024-02-04 19:00:00,610.7,Withdrawal,POS,57.0,Male,4,40776.76,184.0,0
TXN001672,ACC8010,DEV552,175.109.51.117,MER68,2024-02-04 19:30:00,48.06,Payment,POS,58.0,Male,5,28760.85,143.0,0
TXN001673,ACC8117,DEV489,208.220.8.32,MER74,2024-02-04 20:00:00,33.97,Withdrawal,Web,26.0,Male,2,3092.53,252.0,1
TXN001674,ACC3989,DEV393,188.112.220.204,MER77,2024-02-04 20:30:00,87.55,Payment,ATM,25.0,Female,1,88629.22,245.0,0
TXN001675,ACC7228,DEV673,149.185.84.196,MER37,2024-02-04 21:00:00,8.78,Transfer,POS,61.0,Female,4,,110.0,1
TXN001676,ACC7471,DEV697,10.5.247.114,MER27,2024-02-04 21:30:00,575.92,Transfer,POS,57.0,Female,3,21313.63,177.0,0
TXN001677,ACC3863,DEV545,121.140.64.19,MER35,2024-02-04 22:00:00,133.17,Deposit,Web,20.0,Female,1,16705.79,53.0,0
TXN001678,ACC2177,DEV309,57.238.45.135,MER28,2024-02-04 22:30:00,122.11,Deposit,POS,30.0,Female,5,54955.63,127.0,0
TXN001679,ACC5760,DEV689,10.200.112.232,MER64,2024-02-04 23:00:00,159.98,Withdrawal,Mobile,36.0,Male,1,63259.97,39.0,0
TXN001680,ACC1011,DEV813,195.138.11.137,MER66,2024-02-04 23:30:00,103.08,Deposit,Mobile,51.0,Male,3,95775.48,110.0,0
TXN001681,ACC6252,DEV401,153.176.176.216,MER15,2024-02-05 00:00:00,4.89,Withdrawal,POS,49.0,Male,1,38046.17,200.0,0
TXN001682,ACC5399,DEV322,11.189.117.163,MER10,2024-02-05 00:30:00,142.13,Transfer,Mobile,,Female,1,62010.93,113.0,0
TXN001683,ACC9234,DEV833,39.52.217.205,MER17,2024-02-05 01:00:00,188.91,Transfer,ATM,33.0,Male,4,87879.01,129.0,0
TXN001684,ACC6445,DEV102,231.55.103.128,MER60,2024-02-05 01:30:00,80.87,Payment,POS,53.0,Male,3,45270.4,299.0,0
TXN001685,ACC7570,DEV617,56.117.131.252,MER94,2024-02-05 02:00:00,212.39,Withdrawal,Web,35.0,Male,2,12673.4,41.0,0
TXN001686,ACC9212,DEV192,30.11.247.34,MER97,2024-02-05 02:30:00,38.62,Transfer,Mobile,31.0,Female,3,38056.0,,0
TXN001687,ACC1406,DEV619,77.179.158.101,MER34,2024-02-05 03:00:00,37.51,Transfer,ATM,47.0,Male,1,14088.41,27.0,0
TXN001688,ACC5431,DEV527,235.86.195.51,MER56,2024-02-05 03:30:00,26.41,Withdrawal,ATM,19.0,Male,1,2155.63,265.0,0
TXN001689,ACC6243,DEV592,80.134.21.220,MER64,2024-02-05 04:00:00,69.78,Payment,Mobile,30.0,Female,5,75279.53,198.0,0
TXN001690,ACC7542,DEV334,75.183.224.57,MER73,2024-02-05 04:30:00,281.61,Payment,ATM,44.0,Female,2,24223.16,156.0,0
TXN001691,ACC7936,DEV719,93.191.250.102,MER92,2024-02-05 05:00:00,263.96,Payment,POS,70.0,Male,1,699.7,22.0,0
TXN001692,ACC9906,DEV260,140.6.127.250,MER19,2024-02-05 05:30:00,72.39,Payment,ATM,69.0,Female,1,87307.02,31.0,0
TXN001693,ACC5146,DEV820,55.230.105.61,MER65,2024-02-05 06:00:00,133.42,Transfer,Mobile,34.0,Male,5,44656.99,,0
TXN001694,ACC1140,DEV851,240.89.231.200,MER21,2024-02-05 06:30:00,191.38,Withdrawal,ATM,48.0,Female,5,24266.56,33.0,0
TXN001695,ACC5882,DEV430,233.97.236.76,MER42,2024-02-05 07:00:00,41.4,Withdrawal,Mobile,32.0,Male,3,26647.6,,0
TXN001696,ACC7012,DEV432,183.118.35.88,MER80,2024-02-05 07:30:00,27.61,Transfer,Mobile,74.0,Male,4,24433.52,150.0,0
TXN001697,ACC1963,DEV149,152.171.144.129,MER26,2024-02-05 08:00:00,536.85,Transfer,ATM,37.0,Female,2,19858.34,127.0,0
TXN001698,ACC8151,DEV622,141.158.92.113,MER70,2024-02-05 08:30:00,144.18,Transfer,Mobile,22.0,Female,4,,132.0,0
TXN001699,ACC9564,DEV962,28.187.154.142,MER19,2024-02-05 09:00:00,597.82,Deposit,Mobile,24.0,Female,5,17448.0,121.0,0
TXN001700,ACC4610,DEV767,223.231.206.32,MER40,2024-02-05 09:30:00,61.82,Withdrawal,Web,35.0,Female,1,56404.54,136.0,0
TXN001701,ACC7894,DEV591,20.169.139.100,MER69,2024-02-05 10:00:00,182.12,Withdrawal,POS,73.0,Male,1,8193.36,293.0,1
TXN001702,ACC8311,DEV681,201.22.199.223,MER79,2024-02-05 10:30:00,37.77,Withdrawal,Mobile,28.0,Female,1,94977.38,210.0,0
TXN001703,ACC1105,DEV780,112.13.90.152,MER26,2024-02-05 11:00:00,45.41,Payment,POS,49.0,Male,1,60529.73,240.0,0
TXN001704,ACC6539,DEV371,77.246.84.108,MER59,2024-02-05 11:30:00,107.59,Transfer,Web,67.0,Male,2,90363.67,46.0,0
TXN001705,ACC7787,DEV679,31.228.239.121,MER46,2024-02-05 12:00:00,57.77,Transfer,Web,44.0,Male,1,40088.84,,0
TXN001706,ACC3137,DEV966,107.53.132.140,MER91,2024-02-05 12:30:00,27.52,Transfer,Web,43.0,Female,1,81161.87,256.0,1
TXN001707,ACC5445,DEV351,156.42.88.114,MER71,2024-02-05 13:00:00,45.75,Deposit,Web,54.0,Male,2,85438.62,183.0,0
TXN001708,ACC4530,DEV659,99.46.230.70,MER89,2024-02-05 13:30:00,5.46,Withdrawal,POS,62.0,Male,2,70443.45,129.0,1
TXN001709,ACC2286,DEV795,166.223.66.61,MER81,2024-02-05 14:00:00,182.82,Transfer,ATM,45.0,Female,1,9748.27,264.0,0
TXN001710,ACC8052,DEV931,109.166.36.118,MER97,2024-02-05 14:30:00,101.63,Deposit,ATM,67.0,Male,1,2099.97,280.0,0
